"V1","V2"
8194,1272
8195,1272
8196,2079
8197,2079
8198,642
8199,249
8200,249
8201,249
8202,249
8203,249
8204,296
8205,296
8206,296
8207,296
8208,296
8209,296
8210,296
8211,296
8212,296
8213,296
8214,296
8215,296
8216,296
8217,296
8218,296
8219,296
8220,296
8221,296
8222,296
8223,296
8224,296
8225,296
8226,491
8227,491
8228,491
8229,491
8230,491
8231,491
8232,491
8233,491
8234,491
8235,491
8236,536
8237,536
8238,536
8239,536
8240,536
8241,536
8242,536
8243,536
8244,536
8245,536
8246,536
8247,536
8248,536
8249,536
8250,536
8251,536
8252,536
8253,536
8254,536
8255,665
8256,665
8257,665
8258,665
8259,665
8260,665
8261,665
8262,665
8263,665
8264,665
8265,665
8266,665
8267,665
8268,665
8269,665
8270,665
8271,665
8272,665
8273,335
8274,335
8275,335
8276,335
8277,335
8278,335
8279,335
8280,2064
8281,2064
8282,2064
8283,2064
8284,2064
8285,2064
8286,2064
8287,1511
8288,1511
8289,1511
8290,1511
8291,1511
8292,277
8293,277
8294,277
8295,277
8296,277
8297,277
8298,277
8299,277
8300,277
8301,277
8302,277
8303,277
8304,277
8305,277
8306,277
8307,277
8308,277
8309,277
8310,277
8311,277
8312,277
8313,277
8314,277
8315,277
8316,277
8317,277
8318,1243
8319,1243
8320,1243
8321,1243
8322,1243
8323,1243
8324,1243
8325,1243
8326,1243
8327,1243
8328,1243
8329,1243
8330,1243
8331,1243
8332,1243
8333,1243
8334,1337
8335,1337
8336,1337
8337,1337
8338,1337
8339,1337
8340,1337
8341,1337
8342,1337
8343,1337
8344,1337
8345,1337
8346,1337
8347,1337
8348,1337
8349,2236
8350,679
8351,520
8352,520
8353,520
8354,520
8355,520
8356,520
8357,520
8358,520
8359,28
8360,28
8361,28
8362,28
8363,28
8364,28
8365,28
8366,28
8367,28
8368,2015
8369,2015
8370,2015
8371,2015
8372,2015
8373,2015
8374,2232
8375,2232
8376,399
8377,395
8378,1115
8379,1414
8380,395
8381,395
8382,395
8383,395
8384,395
8385,395
8386,395
8387,395
8388,395
8389,395
8390,395
8391,395
8392,395
8393,395
8394,395
8395,395
8396,395
8397,1902
8398,1902
8399,1902
8400,1902
8401,1902
8402,1902
8403,1902
8404,1902
8405,1055
8406,1055
8407,1055
8408,1055
8409,1055
8410,1055
8411,1055
8412,1055
8413,1055
8414,1055
8415,1055
8416,1055
8417,857
8418,857
8419,857
8420,857
8421,857
8422,857
8423,857
8424,714
8425,714
8426,714
8427,714
8428,714
8429,714
8430,714
8431,714
8432,714
8433,714
8434,714
8435,252
8436,252
8437,252
8438,252
8439,252
8440,252
8441,1205
8442,1598
8443,181
8444,181
8445,181
8446,181
8447,1108
8448,181
8449,181
8450,1108
8451,1108
8452,933
8453,933
8454,1848
8455,1848
8456,1848
8457,1848
8458,1848
8459,1848
8460,1848
8461,1848
8462,1848
8463,1848
8464,1848
8465,1038
8466,1038
8467,458
8468,458
8469,458
8470,458
8471,458
8472,458
8473,458
8474,458
8475,28
8476,28
8477,28
8478,28
8479,28
8480,28
8481,28
8482,1650
8483,1650
8484,1650
8485,1650
8486,2296
8487,2296
8488,2296
8489,2296
8490,2296
8491,2296
8492,2296
8493,251
8494,251
8495,251
8496,251
8497,986
8498,251
8499,986
8500,986
8501,986
8502,986
8503,986
8504,986
8505,986
8506,986
8507,986
8508,986
8509,986
8510,986
8511,986
8512,2179
8513,2179
8514,2179
8515,2179
8516,2179
8517,2179
8518,1038
8519,1291
8520,1291
8521,1291
8522,1291
8523,1291
8524,1291
8525,1291
8526,1291
8527,1291
8528,1291
8529,1291
8530,1291
8531,1291
8532,1291
8533,1291
8534,1291
8535,1291
8536,1291
8537,1291
8538,1291
8539,1291
8540,1291
8541,1291
8542,1291
8543,1291
8544,1291
8545,1291
8546,1291
8547,1291
8548,1291
8549,1291
8550,1515
8551,874
8552,136
8553,1515
8554,1515
8555,411
8556,411
8557,411
8558,411
8559,411
8560,411
8561,322
8562,322
8563,322
8564,322
8565,322
8566,322
8567,322
8568,322
8569,322
8570,322
8571,1901
8572,2027
8573,2027
8574,2027
8575,1038
8576,1038
8577,395
8578,395
8579,395
8580,395
8581,395
8582,912
8583,912
8584,912
8585,912
8586,912
8587,912
8588,912
8589,912
8590,912
8591,912
8592,912
8593,912
8594,1665
8595,1665
8596,1665
8597,1665
8598,1665
8599,1665
8600,1665
8601,1665
8602,1665
8603,1665
8604,99
8605,99
8606,99
8607,99
8608,99
8609,99
8610,99
8611,99
8612,99
8613,99
8614,99
8615,99
8616,99
8617,99
8618,99
8619,99
8620,99
8621,99
8622,99
8623,99
8624,99
8625,99
8626,99
8627,99
8628,99
8629,2254
8630,2254
8631,2254
8632,2254
8633,2254
8634,2254
8635,1476
8636,1476
8637,1476
8638,1476
8639,1476
8640,1476
8641,1476
8642,525
8643,525
8644,525
8645,525
8646,525
8647,525
8648,525
8649,525
8650,525
8651,525
8652,525
8653,525
8654,525
8655,525
8656,525
8657,525
8658,525
8659,525
8660,525
8661,525
8662,887
8663,887
8664,887
8665,278
8666,278
8667,278
8668,278
8669,278
8670,278
8671,278
8672,278
8673,278
8674,278
8675,278
8676,278
8677,278
8678,278
8679,278
8680,168
8681,278
8682,168
8683,168
8684,168
8685,1991
8686,1991
8687,1991
8688,1991
8689,1991
8690,1991
8691,1476
8692,1476
8693,1476
8694,1476
8695,1476
8696,1476
8697,1476
8698,954
8699,954
8700,954
8701,954
8702,954
8703,954
8704,954
8705,954
8706,954
8707,954
8708,954
8709,954
8710,954
8711,954
8712,954
8713,954
8714,954
8715,954
8716,954
8717,954
8718,954
8719,260
8720,260
8721,260
8722,260
8723,260
8724,260
8725,260
8726,260
8727,260
8728,260
8729,260
8730,260
8731,260
8732,260
8733,260
8734,1658
8735,1658
8736,1658
8737,1658
8738,1658
8739,1658
8740,1658
8741,1658
8742,2021
8743,2021
8744,2021
8745,2021
8746,2021
8747,2021
8748,260
8749,260
8750,260
8751,260
8752,260
8753,260
8754,260
8755,260
8756,260
8757,260
8758,260
8759,260
8760,260
8761,260
8762,260
8763,1658
8764,1658
8765,1658
8766,1658
8767,1658
8768,1658
8769,1658
8770,2021
8771,2021
8772,2021
8773,2021
8774,2021
8775,2021
8776,1050
8777,1050
8778,1050
8779,1050
8780,1050
8781,1050
8782,1050
8783,1050
8784,1050
8785,1050
8786,1050
8787,1050
8788,1050
8789,1050
8790,1050
8791,1050
8792,1050
8793,1050
8794,1050
8795,1050
8796,1050
8797,2150
8798,2150
8799,2150
8800,2150
8801,2150
8802,2150
8803,2150
8804,2150
8805,2150
8806,1473
8807,1473
8808,1473
8809,1473
8810,1473
8811,1473
8812,1473
8813,1473
8814,168
8815,168
8816,168
8817,168
8818,1325
8819,1325
8820,1325
8821,1325
8822,227
8823,227
8824,227
8825,227
8826,227
8827,227
8828,227
8829,227
8830,227
8831,227
8832,227
8833,227
8834,227
8835,227
8836,117
8837,117
8838,117
8839,117
8840,117
8841,117
8842,117
8843,117
8844,117
8845,117
8846,117
8847,117
8848,117
8849,117
8850,117
8851,117
8852,117
8853,117
8854,117
8855,117
8856,1325
8857,1325
8858,1325
8859,1325
8860,1325
8861,1991
8862,2094
8863,2094
8864,2094
8865,2290
8866,969
8867,969
8868,969
8869,969
8870,969
8871,969
8872,969
8873,969
8874,969
8875,969
8876,969
8877,969
8878,969
8879,969
8880,969
8881,969
8882,969
8883,969
8884,969
8885,969
8886,969
8887,969
8888,969
8889,969
8890,969
8891,969
8892,969
8893,969
8894,969
8895,969
8896,969
8897,969
8898,117
8899,117
8900,117
8901,117
8902,117
8903,117
8904,117
8905,117
8906,117
8907,117
8908,117
8909,117
8910,117
8911,117
8912,117
8913,117
8914,117
8915,117
8916,117
8917,117
8918,278
8919,278
8920,278
8921,278
8922,278
8923,278
8924,278
8925,278
8926,278
8927,278
8928,278
8929,278
8930,1858
8931,1858
8932,1858
8933,1858
8934,1858
8935,1858
8936,1858
8937,1858
8938,1858
8939,1140
8940,1140
8941,1140
8942,1140
8943,1140
8944,1140
8945,1140
8946,1140
8947,1239
8948,1239
8949,1239
8950,1239
8951,1239
8952,1239
8953,1239
8954,1239
8955,1239
8956,1239
8957,1239
8958,1239
8959,1239
8960,1239
8961,1239
8962,1252
8963,1252
8964,1252
8965,1252
8966,1252
8967,1252
8968,1252
8969,1252
8970,1252
8971,1252
8972,1252
8973,1252
8974,1252
8975,1252
8976,1252
8977,1252
8978,1252
8979,1252
8980,1252
8981,1252
8982,1252
8983,1252
8984,1252
8985,1252
8986,1252
8987,1252
8988,1252
8989,1252
8990,1252
8991,1252
8992,1252
8993,1858
8994,1858
8995,1858
8996,1858
8997,1858
8998,1858
8999,1540
9000,755
9001,755
9002,755
9003,755
9004,1166
9005,1166
9006,1166
9007,1166
9008,1166
9009,1166
9010,1166
9011,1166
9012,1166
9013,1166
9014,1166
9015,1166
9016,1239
9017,1166
9018,1166
9019,1166
9020,1050
9021,1050
9022,1050
9023,1050
9024,1050
9025,1050
9026,1050
9027,1050
9028,1050
9029,1050
9030,1050
9031,1050
9032,1050
9033,1050
9034,1050
9035,1050
9036,1050
9037,1050
9038,1050
9039,1050
9040,1050
9041,1050
9042,1050
9043,1050
9044,2150
9045,2150
9046,822
9047,822
9048,822
9049,1858
9050,1858
9051,179
9052,179
9053,179
9054,1329
9055,1329
9056,232
9057,1428
9058,1428
9059,1428
9060,1428
9061,1428
9062,1428
9063,1428
9064,1428
9065,1428
9066,1428
9067,1428
9068,1428
9069,1428
9070,1428
9071,118
9072,118
9073,118
9074,1534
9075,1534
9076,1534
9077,1534
9078,1534
9079,1534
9080,1534
9081,1534
9082,1534
9083,1534
9084,1534
9085,1534
9086,1534
9087,1534
9088,1534
9089,1534
9090,1534
9091,1534
9092,1534
9093,1534
9094,1534
9095,1534
9096,1534
9097,1473
9098,1473
9099,1473
9100,1473
9101,1473
9102,1473
9103,1473
9104,1558
9105,1558
9106,1558
9107,755
9108,755
9109,755
9110,755
9111,755
9112,755
9113,168
9114,547
9115,547
9116,547
9117,547
9118,547
9119,547
9120,547
9121,547
9122,547
9123,547
9124,547
9125,547
9126,959
9127,442
9128,442
9129,442
9130,442
9131,442
9132,1708
9133,1708
9134,1708
9135,1708
9136,773
9137,516
9138,168
9139,168
9140,168
9141,168
9142,168
9143,168
9144,168
9145,168
9146,168
9147,168
9148,168
9149,168
9150,168
9151,969
9152,969
9153,969
9154,969
9155,969
9156,969
9157,969
9158,969
9159,969
9160,969
9161,969
9162,969
9163,969
9164,969
9165,969
9166,969
9167,969
9168,969
9169,969
9170,969
9171,969
9172,969
9173,969
9174,969
9175,969
9176,969
9177,969
9178,969
9179,969
9180,969
9181,969
9182,969
9183,117
9184,117
9185,1549
9186,1549
9187,117
9188,117
9189,77
9190,77
9191,77
9192,77
9193,77
9194,77
9195,77
9196,77
9197,77
9198,77
9199,77
9200,77
9201,1345
9202,1345
9203,1345
9204,1345
9205,1345
9206,1325
9207,1325
9208,1325
9209,1325
9210,1325
9211,1325
9212,1325
9213,1923
9214,1546
9215,1546
9216,1558
9217,1558
9218,1558
9219,1858
9220,1558
9221,1558
9222,1558
9223,1558
9224,1558
9225,1558
9226,1558
9227,1558
9228,1558
9229,1558
9230,1558
9231,1558
9232,1558
9233,1558
9234,1558
9235,1558
9236,1558
9237,1558
9238,1558
9239,1558
9240,1558
9241,2107
9242,2107
9243,2107
9244,2107
9245,969
9246,969
9247,969
9248,969
9249,969
9250,969
9251,969
9252,969
9253,969
9254,969
9255,969
9256,969
9257,969
9258,969
9259,969
9260,969
9261,969
9262,969
9263,969
9264,969
9265,969
9266,969
9267,969
9268,969
9269,969
9270,969
9271,969
9272,969
9273,969
9274,969
9275,969
9276,645
9277,1546
9278,1546
9279,516
9280,1858
9281,1558
9282,1558
9283,1558
9284,1558
9285,1558
9286,1558
9287,1558
9288,1558
9289,1558
9290,1558
9291,1558
9292,1558
9293,1558
9294,1558
9295,1558
9296,1558
9297,1558
9298,1558
9299,1558
9300,1558
9301,1558
9302,2107
9303,2107
9304,2107
9305,2107
9306,1541
9307,1541
9308,1858
9309,1858
9310,168
9311,168
9312,168
9313,168
9314,168
9315,168
9316,168
9317,168
9318,168
9319,168
9320,435
9321,1461
9322,1166
9323,1166
9324,1166
9325,1166
9326,1166
9327,1166
9328,1166
9329,435
9330,1166
9331,1166
9332,273
9333,273
9334,273
9335,273
9336,1299
9337,1299
9338,1299
9339,1299
9340,1299
9341,1299
9342,1299
9343,1299
9344,1299
9345,1299
9346,1428
9347,1428
9348,1428
9349,1428
9350,1428
9351,1428
9352,1428
9353,1428
9354,1428
9355,1428
9356,1428
9357,1428
9358,1428
9359,1428
9360,1428
9361,1428
9362,442
9363,442
9364,442
9365,442
9366,442
9367,442
9368,442
9369,1428
9370,1428
9371,1428
9372,1428
9373,1428
9374,1708
9375,516
9376,516
9377,1459
9378,1459
9379,1459
9380,1459
9381,2057
9382,2057
9383,2057
9384,2057
9385,2057
9386,2057
9387,2057
9388,2057
9389,1534
9390,1541
9391,1541
9392,1541
9393,844
9394,1558
9395,1558
9396,1558
9397,1558
9398,362
9399,362
9400,362
9401,362
9402,362
9403,362
9404,362
9405,362
9406,362
9407,362
9408,362
9409,362
9410,362
9411,2057
9412,2057
9413,2057
9414,2057
9415,2057
9416,1473
9417,1473
9418,1473
9419,672
9420,672
9421,1203
9422,1203
9423,1203
9424,1203
9425,1203
9426,1203
9427,1203
9428,1203
9429,1203
9430,1203
9431,1203
9432,1479
9433,502
9434,502
9435,502
9436,502
9437,502
9438,502
9439,502
9440,502
9441,502
9442,502
9443,502
9444,502
9445,502
9446,1476
9447,1476
9448,1476
9449,1476
9450,1476
9451,1476
9452,1476
9453,954
9454,954
9455,954
9456,954
9457,954
9458,954
9459,954
9460,954
9461,954
9462,954
9463,954
9464,954
9465,954
9466,954
9467,954
9468,954
9469,954
9470,954
9471,954
9472,1479
9473,1479
9474,1479
9475,1479
9476,1479
9477,1479
9478,1239
9479,1239
9480,1239
9481,1239
9482,1239
9483,1239
9484,1239
9485,1239
9486,1239
9487,1239
9488,1239
9489,1239
9490,1239
9491,1239
9492,1239
9493,1239
9494,1239
9495,1239
9496,1239
9497,1239
9498,649
9499,649
9500,649
9501,649
9502,649
9503,649
9504,649
9505,649
9506,1249
9507,649
9508,1249
9509,1249
9510,320
9511,320
9512,320
9513,320
9514,320
9515,1463
9516,1463
9517,1980
9518,1980
9519,1980
9520,1980
9521,1980
9522,1980
9523,1980
9524,1980
9525,1249
9526,1249
9527,1249
9528,1249
9529,1249
9530,1249
9531,1249
9532,1249
9533,1249
9534,1249
9535,1249
9536,1249
9537,1249
9538,320
9539,320
9540,320
9541,320
9542,320
9543,320
9544,320
9545,320
9546,320
9547,320
9548,320
9549,320
9550,320
9551,320
9552,320
9553,320
9554,320
9555,320
9556,1249
9557,1249
9558,1249
9559,1249
9560,1249
9561,1249
9562,1249
9563,1249
9564,1249
9565,1249
9566,1249
9567,1249
9568,1249
9569,985
9570,985
9571,985
9572,985
9573,985
9574,985
9575,985
9576,985
9577,985
9578,985
9579,985
9580,985
9581,505
9582,505
9583,505
9584,505
9585,505
9586,505
9587,505
9588,505
9589,505
9590,505
9591,505
9592,505
9593,505
9594,505
9595,505
9596,505
9597,505
9598,505
9599,505
9600,505
9601,505
9602,505
9603,505
9604,505
9605,505
9606,505
9607,505
9608,505
9609,505
9610,505
9611,505
9612,505
9613,939
9614,939
9615,939
9616,939
9617,939
9618,939
9619,939
9620,939
9621,939
9622,939
9623,939
9624,939
9625,939
9626,939
9627,939
9628,939
9629,939
9630,939
9631,939
9632,939
9633,939
9634,939
9635,939
9636,1961
9637,1961
9638,1961
9639,1961
9640,1961
9641,1961
9642,1961
9643,1961
9644,1272
9645,1272
9646,1272
9647,1272
9648,1272
9649,1272
9650,1272
9651,1272
9652,1272
9653,1272
9654,1272
9655,1272
9656,1272
9657,1272
9658,1272
9659,1272
9660,1272
9661,1272
9662,1272
9663,1272
9664,1272
9665,1272
9666,1272
9667,1272
9668,1272
9669,1272
9670,1272
9671,1272
9672,1272
9673,1272
9674,1272
9675,248
9676,248
9677,248
9678,248
9679,248
9680,248
9681,1272
9682,1272
9683,1272
9684,1272
9685,1644
9686,1644
9687,1644
9688,1644
9689,1272
9690,1272
9691,1272
9692,1272
9693,1272
9694,1272
9695,1272
9696,1272
9697,1272
9698,1272
9699,2003
9700,2003
9701,1069
9702,1069
9703,1069
9704,1069
9705,1069
9706,1069
9707,1069
9708,1069
9709,1069
9710,1069
9711,1069
9712,1069
9713,1069
9714,1069
9715,1069
9716,1069
9717,1069
9718,1069
9719,1069
9720,1069
9721,1069
9722,1069
9723,1069
9724,1069
9725,1069
9726,1272
9727,1272
9728,1272
9729,1272
9730,1272
9731,1272
9732,1272
9733,1272
9734,1272
9735,1272
9736,1272
9737,1272
9738,1272
9739,1272
9740,1272
9741,1272
9742,1272
9743,1272
9744,1272
9745,1272
9746,1272
9747,1272
9748,1272
9749,1272
9750,1272
9751,813
9752,813
9753,813
9754,813
9755,813
9756,813
9757,813
9758,813
9759,1137
9760,1137
9761,1137
9762,1137
9763,1137
9764,1137
9765,326
9766,1137
9767,1137
9768,1137
9769,1137
9770,1137
9771,1137
9772,1137
9773,1137
9774,1137
9775,1137
9776,1137
9777,1137
9778,1137
9779,1137
9780,1137
9781,877
9782,877
9783,877
9784,877
9785,877
9786,877
9787,877
9788,877
9789,877
9790,877
9791,877
9792,877
9793,877
9794,877
9795,877
9796,877
9797,877
9798,877
9799,877
9800,877
9801,877
9802,877
9803,879
9804,879
9805,879
9806,879
9807,879
9808,879
9809,879
9810,879
9811,879
9812,813
9813,813
9814,813
9815,813
9816,813
9817,813
9818,813
9819,813
9820,1137
9821,1137
9822,1137
9823,1137
9824,1137
9825,326
9826,1137
9827,1137
9828,1137
9829,1137
9830,1137
9831,1137
9832,1137
9833,1137
9834,1137
9835,1137
9836,1137
9837,1137
9838,1137
9839,1137
9840,1137
9841,1137
9842,879
9843,879
9844,879
9845,877
9846,877
9847,879
9848,879
9849,879
9850,879
9851,879
9852,879
9853,879
9854,879
9855,879
9856,879
9857,879
9858,879
9859,879
9860,879
9861,879
9862,879
9863,879
9864,879
9865,879
9866,879
9867,879
9868,879
9869,879
9870,879
9871,879
9872,879
9873,2056
9874,1465
9875,1465
9876,1465
9877,1465
9878,1465
9879,159
9880,159
9881,159
9882,159
9883,159
9884,159
9885,159
9886,159
9887,159
9888,159
9889,159
9890,159
9891,159
9892,159
9893,159
9894,159
9895,2198
9896,2198
9897,2198
9898,2198
9899,2198
9900,2044
9901,2044
9902,2044
9903,2044
9904,1552
9905,1552
9906,1552
9907,1552
9908,1552
9909,1552
9910,1552
9911,1552
9912,1552
9913,1552
9914,1552
9915,1552
9916,1125
9917,1125
9918,1125
9919,1125
9920,1125
9921,228
9922,228
9923,228
9924,228
9925,228
9926,228
9927,228
9928,228
9929,228
9930,228
9931,1552
9932,1552
9933,1552
9934,1552
9935,1552
9936,1552
9937,1552
9938,1552
9939,1552
9940,1552
9941,1552
9942,1552
9943,228
9944,228
9945,228
9946,228
9947,228
9948,228
9949,228
9950,228
9951,228
9952,228
9953,228
9954,228
9955,228
9956,440
9957,440
9958,440
9959,440
9960,440
9961,440
9962,440
9963,440
9964,1316
9965,1316
9966,1316
9967,1316
9968,1316
9969,1316
9970,1316
9971,1316
9972,1316
9973,1316
9974,1316
9975,1316
9976,1316
9977,1316
9978,1316
9979,1316
9980,1316
9981,1316
9982,1316
9983,1316
9984,1316
9985,1316
9986,1316
9987,1316
9988,103
9989,1059
9990,1059
9991,1059
9992,1059
9993,1059
9994,103
9995,103
9996,103
9997,103
9998,103
9999,103
10000,103
10001,103
10002,103
10003,103
10004,103
10005,103
10006,103
10007,103
10008,103
10009,2202
10010,2202
10011,2202
10012,2202
10013,2202
10014,2202
10015,2202
10016,2202
10017,1772
10018,1772
10019,1772
10020,1772
10021,1772
10022,1772
10023,465
10024,465
10025,465
10026,465
10027,1738
10028,1738
10029,1738
10030,1738
10031,1738
10032,1738
10033,1738
10034,1738
10035,1738
10036,1738
10037,1738
10038,1738
10039,1738
10040,1738
10041,1738
10042,1738
10043,1738
10044,1738
10045,1738
10046,100
10047,100
10048,100
10049,100
10050,100
10051,100
10052,100
10053,100
10054,100
10055,1335
10056,1343
10057,1343
10058,1343
10059,1343
10060,1343
10061,1343
10062,1343
10063,1343
10064,1343
10065,1343
10066,1343
10067,1343
10068,1343
10069,1343
10070,1343
10071,567
10072,567
10073,567
10074,567
10075,567
10076,987
10077,987
10078,987
10079,987
10080,987
10081,987
10082,987
10083,987
10084,987
10085,987
10086,987
10087,987
10088,987
10089,987
10090,987
10091,987
10092,987
10093,987
10094,987
10095,1909
10096,987
10097,987
10098,1114
10099,1114
10100,1114
10101,1114
10102,171
10103,171
10104,171
10105,171
10106,171
10107,171
10108,171
10109,171
10110,171
10111,171
10112,171
10113,171
10114,171
10115,171
10116,171
10117,171
10118,171
10119,171
10120,171
10121,171
10122,171
10123,987
10124,1979
10125,392
10126,392
10127,987
10128,987
10129,987
10130,987
10131,987
10132,987
10133,987
10134,987
10135,987
10136,987
10137,987
10138,987
10139,987
10140,987
10141,987
10142,987
10143,987
10144,987
10145,987
10146,987
10147,987
10148,1333
10149,987
10150,987
10151,1977
10152,1398
10153,1398
10154,1398
10155,1738
10156,1738
10157,1738
10158,1738
10159,1738
10160,1738
10161,1738
10162,1738
10163,1738
10164,1738
10165,1738
10166,1738
10167,1738
10168,1738
10169,1738
10170,1738
10171,1738
10172,1738
10173,1738
10174,1738
10175,1738
10176,1738
10177,1738
10178,561
10179,561
10180,561
10181,561
10182,561
10183,561
10184,561
10185,561
10186,561
10187,561
10188,561
10189,561
10190,561
10191,561
10192,561
10193,561
10194,561
10195,561
10196,561
10197,561
10198,561
10199,561
10200,561
10201,561
10202,561
10203,561
10204,561
10205,561
10206,561
10207,561
10208,561
10209,503
10210,503
10211,503
10212,503
10213,503
10214,503
10215,503
10216,503
10217,503
10218,503
10219,503
10220,503
10221,503
10222,503
10223,503
10224,503
10225,503
10226,503
10227,503
10228,503
10229,503
10230,503
10231,503
10232,503
10233,503
10234,1877
10235,1877
10236,1877
10237,1877
10238,2300
10239,561
10240,561
10241,561
10242,561
10243,561
10244,561
10245,561
10246,561
10247,561
10248,561
10249,561
10250,561
10251,561
10252,561
10253,561
10254,561
10255,561
10256,561
10257,561
10258,561
10259,561
10260,561
10261,561
10262,561
10263,561
10264,561
10265,561
10266,561
10267,561
10268,561
10269,561
10270,648
10271,648
10272,648
10273,648
10274,648
10275,1543
10276,1543
10277,648
10278,1135
10279,1135
10280,1135
10281,1135
10282,1135
10283,1135
10284,1135
10285,1135
10286,1135
10287,1135
10288,1135
10289,1135
10290,1135
10291,1135
10292,1135
10293,1135
10294,1135
10295,1135
10296,1135
10297,1543
10298,1543
10299,1543
10300,1543
10301,1543
10302,1543
10303,1599
10304,419
10305,155
10306,155
10307,155
10308,155
10309,155
10310,155
10311,155
10312,155
10313,155
10314,155
10315,155
10316,155
10317,155
10318,155
10319,155
10320,155
10321,155
10322,155
10323,155
10324,155
10325,155
10326,155
10327,733
10328,733
10329,733
10330,733
10331,733
10332,733
10333,733
10334,733
10335,733
10336,733
10337,733
10338,733
10339,733
10340,733
10341,733
10342,733
10343,733
10344,733
10345,733
10346,733
10347,733
10348,733
10349,733
10350,733
10351,733
10352,1
10353,1
10354,1
10355,1
10356,1
10357,1
10358,1
10359,1
10360,1
10361,1
10362,1
10363,1
10364,1
10365,1
10366,1
10367,1
10368,1
10369,1
10370,1
10371,1
10372,1
10373,2267
10374,2267
10375,2267
10376,2267
10377,2267
10378,2267
10379,374
10380,374
10381,374
10382,374
10383,374
10384,374
10385,374
10386,374
10387,374
10388,374
10389,374
10390,374
10391,374
10392,374
10393,374
10394,374
10395,374
10396,374
10397,374
10398,374
10399,374
10400,374
10401,374
10402,374
10403,374
10404,374
10405,374
10406,374
10407,374
10408,374
10409,1885
10410,1885
10411,1505
10412,733
10413,733
10414,733
10415,733
10416,733
10417,733
10418,733
10419,733
10420,733
10421,733
10422,733
10423,733
10424,733
10425,733
10426,733
10427,733
10428,733
10429,733
10430,733
10431,733
10432,733
10433,733
10434,733
10435,733
10436,733
10437,733
10438,1782
10439,648
10440,648
10441,1543
10442,1543
10443,1543
10444,739
10445,739
10446,739
10447,739
10448,739
10449,739
10450,739
10451,187
10452,187
10453,187
10454,187
10455,187
10456,187
10457,187
10458,187
10459,187
10460,187
10461,187
10462,187
10463,187
10464,187
10465,1269
10466,483
10467,483
10468,483
10469,483
10470,483
10471,483
10472,374
10473,374
10474,374
10475,374
10476,374
10477,374
10478,374
10479,374
10480,374
10481,374
10482,374
10483,374
10484,374
10485,374
10486,374
10487,374
10488,374
10489,374
10490,374
10491,374
10492,374
10493,374
10494,374
10495,374
10496,1111
10497,1128
10498,1128
10499,1128
10500,1128
10501,1128
10502,1128
10503,1128
10504,1128
10505,1128
10506,1128
10507,1128
10508,1128
10509,1128
10510,1128
10511,1128
10512,1128
10513,1128
10514,1128
10515,1128
10516,1128
10517,2078
10518,2078
10519,2078
10520,2078
10521,2078
10522,2078
10523,1543
10524,1543
10525,1543
10526,1543
10527,1543
10528,733
10529,733
10530,733
10531,733
10532,733
10533,733
10534,733
10535,733
10536,733
10537,733
10538,733
10539,733
10540,733
10541,733
10542,733
10543,733
10544,733
10545,733
10546,733
10547,733
10548,733
10549,733
10550,733
10551,733
10552,886
10553,734
10554,734
10555,734
10556,734
10557,734
10558,734
10559,734
10560,734
10561,768
10562,768
10563,768
10564,768
10565,768
10566,768
10567,768
10568,768
10569,768
10570,768
10571,768
10572,768
10573,768
10574,768
10575,768
10576,768
10577,768
10578,1543
10579,1543
10580,1543
10581,1543
10582,1543
10583,1543
10584,1543
10585,1706
10586,1706
10587,1706
10588,1706
10589,1706
10590,1706
10591,1706
10592,1706
10593,1706
10594,1706
10595,1706
10596,1706
10597,1706
10598,1706
10599,1706
10600,1706
10601,1706
10602,1706
10603,1706
10604,1182
10605,1182
10606,1182
10607,1182
10608,410
10609,410
10610,410
10611,410
10612,410
10613,1519
10614,1519
10615,410
10616,410
10617,410
10618,1824
10619,1824
10620,1824
10621,1824
10622,1824
10623,1824
10624,2261
10625,2261
10626,2098
10627,2098
10628,2098
10629,2098
10630,47
10631,47
10632,47
10633,47
10634,47
10635,47
10636,47
10637,407
10638,1616
10639,1616
10640,1616
10641,1616
10642,1616
10643,1616
10644,1616
10645,1616
10646,1616
10647,336
10648,336
10649,336
10650,336
10651,336
10652,336
10653,336
10654,336
10655,336
10656,336
10657,336
10658,1261
10659,1261
10660,1261
10661,1261
10662,1261
10663,1261
10664,1261
10665,1261
10666,1261
10667,1261
10668,1261
10669,1261
10670,1261
10671,1261
10672,1261
10673,1261
10674,1261
10675,1261
10676,1261
10677,1261
10678,1261
10679,1261
10680,1261
10681,1261
10682,1261
10683,1261
10684,1261
10685,1261
10686,1261
10687,1261
10688,1261
10689,1261
10690,47
10691,47
10692,47
10693,47
10694,47
10695,47
10696,47
10697,47
10698,47
10699,47
10700,47
10701,47
10702,47
10703,47
10704,47
10705,47
10706,47
10707,47
10708,47
10709,47
10710,47
10711,47
10712,47
10713,47
10714,47
10715,47
10716,47
10717,47
10718,47
10719,47
10720,47
10721,642
10722,642
10723,642
10724,642
10725,642
10726,642
10727,642
10728,642
10729,642
10730,642
10731,642
10732,642
10733,642
10734,642
10735,642
10736,642
10737,642
10738,642
10739,642
10740,642
10741,642
10742,642
10743,642
10744,642
10745,642
10746,642
10747,642
10748,642
10749,642
10750,642
10751,642
10752,642
10753,78
10754,78
10755,642
10756,716
10757,148
10758,1236
10759,1236
10760,1236
10761,1236
10762,1236
